precision_fixed,recall_fixed,total_cost_fixed,n_flagged_fixed,best_threshold,best_total_cost,best_n_flagged,b
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,8641
1.0,1.0,1776.5758378150372,20,0.6875736669473631,1776.5758378150372,20,8642
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8643
1.0,1.0,1776.5758378150372,29,0.6875736669473631,1776.5758378150372,29,8644
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,8645
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,8646
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,8647
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,8648
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,8649
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,8650
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,8651
1.0,1.0,3553.1516756300744,31,0.6875736669473631,3553.1516756300744,31,8652
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,8653
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,8654
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,8655
1.0,1.0,0.0,23,0.889069257965752,0.0,23,8656
1.0,1.0,3553.1516756300744,32,0.6875736669473631,3553.1516756300744,32,8657
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,8658
1.0,1.0,0.0,25,0.889069257965752,0.0,25,8659
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,8660
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,8661
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,8662
1.0,1.0,0.0,27,0.9469338323659244,0.0,27,8663
1.0,1.0,1776.5758378150372,24,0.6875736669473631,1776.5758378150372,24,8664
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,8665
1.0,1.0,1776.5758378150372,33,0.5285064087406933,1776.5758378150372,33,8666
1.0,1.0,5329.727513445112,30,0.5285064087406933,5329.727513445112,30,8667
1.0,1.0,3553.1516756300744,24,0.889069257965752,3553.1516756300744,24,8668
1.0,1.0,0.0,27,0.926097564296077,0.0,27,8669
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,8670
1.0,1.0,0.0,33,0.5285064087406933,0.0,33,8671
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,8672
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8673
1.0,1.0,0.0,32,0.6875736669473631,0.0,32,8674
1.0,1.0,5329.727513445112,22,0.6875736669473631,5329.727513445112,22,8675
1.0,1.0,5329.727513445112,23,0.6875736669473631,5329.727513445112,23,8676
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8677
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,8678
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,8679
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,8680
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,8681
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,8682
1.0,1.0,0.0,23,0.6875736669473631,0.0,23,8683
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,8684
1.0,1.0,8882.879189075185,37,0.5285064087406933,8882.879189075185,37,8685
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,8686
1.0,1.0,3553.1516756300744,22,0.5285064087406933,3553.1516756300744,22,8687
1.0,1.0,1776.5758378150372,30,0.6875736669473631,1776.5758378150372,30,8688
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,8689
1.0,1.0,3553.1516756300744,23,0.889069257965752,3553.1516756300744,23,8690
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,8691
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,8692
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,8693
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,8694
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,8695
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,8696
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,8697
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,8698
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,8699
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,8700
1.0,1.0,3553.1516756300744,21,0.5285064087406933,3553.1516756300744,21,8701
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,8702
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,8703
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,8704
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,8705
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,8706
1.0,1.0,0.0,23,0.6875736669473631,0.0,23,8707
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,8708
1.0,1.0,1776.5758378150372,28,0.6875736669473631,1776.5758378150372,28,8709
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,8710
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,8711
1.0,1.0,3553.1516756300744,20,0.889069257965752,3553.1516756300744,20,8712
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,8713
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,8714
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,8715
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,8716
1.0,1.0,1776.5758378150372,25,0.9753158817458856,1776.5758378150372,25,8717
1.0,1.0,5329.727513445112,25,0.5285064087406933,5329.727513445112,25,8718
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,8719
1.0,1.0,5329.727513445112,27,0.5285064087406933,5329.727513445112,27,8720
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,8721
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,8722
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,8723
1.0,1.0,1776.5758378150372,20,0.6875736669473631,1776.5758378150372,20,8724
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,8725
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,8726
1.0,1.0,3553.1516756300744,28,0.6875736669473631,3553.1516756300744,28,8727
1.0,1.0,0.0,30,0.6875736669473631,0.0,30,8728
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,8729
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,8730
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,8731
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,8732
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,8733
1.0,1.0,1776.5758378150372,29,0.6875736669473631,1776.5758378150372,29,8734
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,8735
1.0,1.0,0.0,19,0.5285064087406933,0.0,19,8736
1.0,1.0,0.0,28,0.6875736669473631,0.0,28,8737
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,8738
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,8739
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,8740
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,8741
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,8742
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,8743
1.0,1.0,0.0,22,0.889069257965752,0.0,22,8744
1.0,1.0,0.0,29,0.6875736669473631,0.0,29,8745
1.0,1.0,0.0,25,0.926097564296077,0.0,25,8746
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8747
1.0,1.0,1776.5758378150372,19,0.6875736669473631,1776.5758378150372,19,8748
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,8749
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,8750
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,8751
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,8752
1.0,1.0,5329.727513445112,27,0.6875736669473631,5329.727513445112,27,8753
1.0,1.0,5329.727513445112,27,0.889069257965752,5329.727513445112,27,8754
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,8755
1.0,1.0,3553.1516756300744,31,0.926097564296077,3553.1516756300744,31,8756
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,8757
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,8758
1.0,1.0,3553.1516756300744,27,0.889069257965752,3553.1516756300744,27,8759
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,8760
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,8761
1.0,1.0,5329.727513445112,24,0.6875736669473631,5329.727513445112,24,8762
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,8763
1.0,1.0,3553.1516756300744,22,0.5285064087406933,3553.1516756300744,22,8764
1.0,1.0,3553.1516756300744,19,0.6875736669473631,3553.1516756300744,19,8765
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,8766
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8767
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,8768
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,8769
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8770
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,8771
1.0,1.0,1776.5758378150372,31,0.6875736669473631,1776.5758378150372,31,8772
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,8773
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,8774
1.0,1.0,0.0,29,0.6875736669473631,0.0,29,8775
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,8776
1.0,1.0,1776.5758378150372,21,0.9469338323659244,1776.5758378150372,21,8777
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8778
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,8779
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,8780
1.0,1.0,0.0,19,0.5285064087406933,0.0,19,8781
1.0,1.0,1776.5758378150372,20,0.6875736669473631,1776.5758378150372,20,8782
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,8783
1.0,1.0,0.0,22,0.6875736669473631,0.0,22,8784
1.0,1.0,1776.5758378150372,23,0.6875736669473631,1776.5758378150372,23,8785
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,8786
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,8787
1.0,1.0,5329.727513445112,23,0.5285064087406933,5329.727513445112,23,8788
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,8789
1.0,1.0,0.0,23,0.6875736669473631,0.0,23,8790
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,8791
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,8792
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,8793
1.0,1.0,1776.5758378150372,18,0.5285064087406933,1776.5758378150372,18,8794
1.0,1.0,0.0,28,0.889069257965752,0.0,28,8795
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,8796
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8797
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,8798
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,8799
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,8800
1.0,1.0,1776.5758378150372,19,0.5285064087406933,1776.5758378150372,19,8801
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,8802
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,8803
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,8804
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,8805
1.0,1.0,1776.5758378150372,22,0.6875736669473631,1776.5758378150372,22,8806
1.0,1.0,1776.5758378150372,33,0.6875736669473631,1776.5758378150372,33,8807
1.0,1.0,0.0,24,0.6875736669473631,0.0,24,8808
1.0,1.0,0.0,26,0.889069257965752,0.0,26,8809
1.0,1.0,3553.1516756300744,16,0.5285064087406933,3553.1516756300744,16,8810
1.0,1.0,3553.1516756300744,26,0.6875736669473631,3553.1516756300744,26,8811
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,8812
1.0,1.0,0.0,37,0.5285064087406933,0.0,37,8813
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,8814
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,8815
1.0,1.0,1776.5758378150372,18,0.5285064087406933,1776.5758378150372,18,8816
1.0,1.0,1776.5758378150372,30,0.926097564296077,1776.5758378150372,30,8817
1.0,1.0,0.0,23,0.6875736669473631,0.0,23,8818
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,8819
1.0,1.0,0.0,25,0.889069257965752,0.0,25,8820
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,8821
1.0,1.0,0.0,22,0.889069257965752,0.0,22,8822
1.0,1.0,1776.5758378150372,24,0.926097564296077,1776.5758378150372,24,8823
1.0,1.0,1776.5758378150372,24,0.926097564296077,1776.5758378150372,24,8824
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,8825
1.0,1.0,0.0,19,0.6875736669473631,0.0,19,8826
1.0,1.0,1776.5758378150372,27,0.926097564296077,1776.5758378150372,27,8827
1.0,1.0,3553.1516756300744,34,0.5285064087406933,3553.1516756300744,34,8828
1.0,1.0,0.0,22,0.6875736669473631,0.0,22,8829
1.0,1.0,1776.5758378150372,35,0.5285064087406933,1776.5758378150372,35,8830
1.0,1.0,0.0,30,0.6875736669473631,0.0,30,8831
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,8832
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,8833
1.0,1.0,1776.5758378150372,19,0.5285064087406933,1776.5758378150372,19,8834
1.0,1.0,0.0,32,0.5285064087406933,0.0,32,8835
1.0,1.0,1776.5758378150372,21,0.6875736669473631,1776.5758378150372,21,8836
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8837
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,8838
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8839
1.0,1.0,1776.5758378150372,20,0.6875736669473631,1776.5758378150372,20,8840
1.0,1.0,3553.1516756300744,28,0.5285064087406933,3553.1516756300744,28,8841
1.0,1.0,3553.1516756300744,21,0.5285064087406933,3553.1516756300744,21,8842
1.0,1.0,5329.727513445112,28,0.5285064087406933,5329.727513445112,28,8843
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,8844
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,8845
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,8846
1.0,1.0,8882.879189075185,28,0.889069257965752,8882.879189075185,28,8847
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,8848
1.0,1.0,7106.303351260149,37,0.5285064087406933,7106.303351260149,37,8849
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,8850
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,8851
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,8852
1.0,1.0,7106.303351260149,30,0.6875736669473631,7106.303351260149,30,8853
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,8854
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,8855
1.0,1.0,3553.1516756300744,18,0.926097564296077,3553.1516756300744,18,8856
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,8857
1.0,1.0,3553.1516756300744,28,0.5285064087406933,3553.1516756300744,28,8858
1.0,1.0,3553.1516756300744,21,0.5285064087406933,3553.1516756300744,21,8859
1.0,1.0,1776.5758378150372,27,0.6875736669473631,1776.5758378150372,27,8860
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,8861
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,8862
1.0,1.0,0.0,33,0.5285064087406933,0.0,33,8863
1.0,1.0,3553.1516756300744,32,0.5285064087406933,3553.1516756300744,32,8864
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,8865
1.0,1.0,1776.5758378150372,22,0.6875736669473631,1776.5758378150372,22,8866
1.0,1.0,3553.1516756300744,23,0.889069257965752,3553.1516756300744,23,8867
1.0,1.0,0.0,31,0.889069257965752,0.0,31,8868
1.0,1.0,1776.5758378150372,19,0.5285064087406933,1776.5758378150372,19,8869
1.0,1.0,5329.727513445112,30,0.889069257965752,5329.727513445112,30,8870
1.0,1.0,0.0,19,0.5285064087406933,0.0,19,8871
1.0,1.0,3553.1516756300744,33,0.5285064087406933,3553.1516756300744,33,8872
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,8873
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,8874
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,8875
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,8876
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,8877
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,8878
1.0,1.0,0.0,26,0.889069257965752,0.0,26,8879
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,8880
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,8881
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,8882
1.0,1.0,1776.5758378150372,28,0.6875736669473631,1776.5758378150372,28,8883
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,8884
1.0,1.0,1776.5758378150372,22,0.6875736669473631,1776.5758378150372,22,8885
1.0,1.0,1776.5758378150372,20,0.5285064087406933,1776.5758378150372,20,8886
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,8887
1.0,1.0,1776.5758378150372,25,0.6875736669473631,1776.5758378150372,25,8888
1.0,1.0,5329.727513445112,32,0.6875736669473631,5329.727513445112,32,8889
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,8890
1.0,1.0,3553.1516756300744,21,0.926097564296077,3553.1516756300744,21,8891
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,8892
1.0,1.0,1776.5758378150372,18,0.6875736669473631,1776.5758378150372,18,8893
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,8894
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,8895
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,8896
1.0,1.0,0.0,26,0.889069257965752,0.0,26,8897
1.0,1.0,5329.727513445112,27,0.6875736669473631,5329.727513445112,27,8898
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,8899
1.0,1.0,0.0,19,0.5285064087406933,0.0,19,8900
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,8901
1.0,1.0,0.0,33,0.5285064087406933,0.0,33,8902
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,8903
1.0,1.0,1776.5758378150372,32,0.6875736669473631,1776.5758378150372,32,8904
1.0,1.0,0.0,33,0.6875736669473631,0.0,33,8905
1.0,1.0,1776.5758378150372,34,0.5285064087406933,1776.5758378150372,34,8906
1.0,1.0,1776.5758378150372,21,0.926097564296077,1776.5758378150372,21,8907
1.0,1.0,1776.5758378150372,24,0.6875736669473631,1776.5758378150372,24,8908
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,8909
1.0,1.0,3553.1516756300744,24,0.6875736669473631,3553.1516756300744,24,8910
1.0,1.0,0.0,22,0.6875736669473631,0.0,22,8911
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8912
1.0,1.0,3553.1516756300744,25,0.5285064087406933,3553.1516756300744,25,8913
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,8914
1.0,1.0,1776.5758378150372,24,0.6875736669473631,1776.5758378150372,24,8915
1.0,1.0,1776.5758378150372,26,0.889069257965752,1776.5758378150372,26,8916
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,8917
1.0,1.0,0.0,30,0.6875736669473631,0.0,30,8918
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,8919
1.0,1.0,0.0,30,0.6875736669473631,0.0,30,8920
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,8921
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,8922
1.0,1.0,3553.1516756300744,32,0.5285064087406933,3553.1516756300744,32,8923
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,8924
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,8925
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,8926
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,8927
1.0,1.0,1776.5758378150372,20,0.889069257965752,1776.5758378150372,20,8928
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,8929
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,8930
1.0,1.0,7106.303351260149,26,0.5285064087406933,7106.303351260149,26,8931
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,8932
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,8933
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,8934
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,8935
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,8936
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,8937
1.0,1.0,1776.5758378150372,24,0.889069257965752,1776.5758378150372,24,8938
1.0,1.0,0.0,20,0.889069257965752,0.0,20,8939
1.0,1.0,5329.727513445112,30,0.5285064087406933,5329.727513445112,30,8940
1.0,1.0,3553.1516756300744,32,0.5285064087406933,3553.1516756300744,32,8941
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,8942
1.0,1.0,1776.5758378150372,31,0.6875736669473631,1776.5758378150372,31,8943
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,8944
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,8945
1.0,1.0,5329.727513445112,31,0.6875736669473631,5329.727513445112,31,8946
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,8947
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,8948
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,8949
1.0,1.0,0.0,30,0.6875736669473631,0.0,30,8950
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,8951
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,8952
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,8953
1.0,1.0,1776.5758378150372,33,0.5285064087406933,1776.5758378150372,33,8954
1.0,1.0,5329.727513445112,29,0.6875736669473631,5329.727513445112,29,8955
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,8956
1.0,1.0,5329.727513445112,27,0.889069257965752,5329.727513445112,27,8957
1.0,1.0,0.0,18,0.6875736669473631,0.0,18,8958
1.0,1.0,5329.727513445112,31,0.5285064087406933,5329.727513445112,31,8959
1.0,1.0,0.0,35,0.5285064087406933,0.0,35,8960
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,8961
1.0,1.0,1776.5758378150372,28,0.6875736669473631,1776.5758378150372,28,8962
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,8963
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,8964
1.0,1.0,3553.1516756300744,33,0.5285064087406933,3553.1516756300744,33,8965
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,8966
1.0,1.0,1776.5758378150372,27,0.6875736669473631,1776.5758378150372,27,8967
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,8968
1.0,1.0,5329.727513445112,25,0.5285064087406933,5329.727513445112,25,8969
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,8970
1.0,1.0,0.0,20,0.6875736669473631,0.0,20,8971
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,8972
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,8973
1.0,1.0,1776.5758378150372,27,0.889069257965752,1776.5758378150372,27,8974
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,8975
1.0,1.0,1776.5758378150372,22,0.6875736669473631,1776.5758378150372,22,8976
1.0,1.0,1776.5758378150372,29,0.889069257965752,1776.5758378150372,29,8977
1.0,1.0,3553.1516756300744,28,0.5285064087406933,3553.1516756300744,28,8978
1.0,1.0,0.0,29,0.6875736669473631,0.0,29,8979
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,8980
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,8981
1.0,1.0,3553.1516756300744,27,0.889069257965752,3553.1516756300744,27,8982
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,8983
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,8984
1.0,1.0,0.0,25,0.889069257965752,0.0,25,8985
1.0,1.0,0.0,30,0.6875736669473631,0.0,30,8986
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,8987
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,8988
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,8989
1.0,1.0,3553.1516756300744,23,0.6875736669473631,3553.1516756300744,23,8990
1.0,1.0,3553.1516756300744,23,0.926097564296077,3553.1516756300744,23,8991
1.0,1.0,1776.5758378150372,32,0.889069257965752,1776.5758378150372,32,8992
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,8993
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,8994
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,8995
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,8996
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,8997
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,8998
1.0,1.0,5329.727513445112,23,0.9469338323659244,5329.727513445112,23,8999
1.0,1.0,0.0,18,0.889069257965752,0.0,18,9000
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,9001
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,9002
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,9003
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,9004
1.0,1.0,5329.727513445112,35,0.5285064087406933,5329.727513445112,35,9005
1.0,1.0,3553.1516756300744,27,0.889069257965752,3553.1516756300744,27,9006
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,9007
1.0,1.0,3553.1516756300744,25,0.5285064087406933,3553.1516756300744,25,9008
